,name,review_count,rating,price,cat1,zip_code,nyc,borough,cluster,is_affluent
13852,Starving Artist Cafe & Gallery,7,5.0,2,galleries,10464,True,Bronx,69,0
13853,Patrizia's of Woodlawn,128,4.0,2,italian,10470,True,Bronx,6,0
13854,McDermott's Pub,39,4.0,2,pubs,10461,True,Bronx,34,0
13857,Villaggio Ristorante,137,3.5,2,italian,11357,True,Queens,55,1
13860,Yamada Japanese,61,3.5,2,japanese,10465,True,Bronx,14,0
13861,Packsun Halal Chicken,30,4.5,1,halal,10462,True,Bronx,58,0
13865,Cross Bronx Pizzeria,61,4.0,1,pizza,10472,True,Bronx,58,0
13866,Tasty Grill,188,3.5,2,greek,11357,True,Queens,55,1
13868,Vitos Gourmet Deli,14,4.5,2,delis,10461,True,Bronx,34,0
13875,Step In Restaurant,113,3.5,2,lounges,10462,True,Bronx,58,0
13876,Skyline Bar,32,4.0,2,lounges,10461,True,Bronx,34,0
13880,China Pavilion,31,4.0,1,chinese,10461,True,Bronx,34,0
13881,Teresa's,26,4.0,1,icecream,10461,True,Bronx,34,0
13883,Varsi Deli,39,4.5,1,delis,11357,True,Queens,55,1
13885,Rambling House,155,3.5,2,pubs,10470,True,Bronx,6,0
13886,Cascarino's Brick Oven Pizzeria & Ristorante,132,3.5,2,pizza,11357,True,Queens,55,1
13887,Ponticello Baybridge Italian Restaurant & Pizzeria,81,4.0,2,italian,11360,True,Queens,13,0
13889,Luciano Pizza,29,4.5,1,pizza,10462,True,Bronx,58,0
13890,Sabrosura 2,118,3.5,2,spanish,10472,True,Bronx,58,0
13891,Chirping Chicken,48,3.5,2,bbq,10461,True,Bronx,34,0
13893,Jenavies Cafe,134,3.0,2,latin,10465,True,Bronx,14,0
13894,Baybridge Szechuan Restaurant,52,4.0,2,chinese,11360,True,Queens,13,0
13900,7 Spices Carribean Restaurant,18,4.5,2,caribbean,10469,True,Bronx,65,0
13901,HK Kitchen & Draft House,53,3.5,2,bars,10465,True,Bronx,14,0
13903,Paula's Soul Cafe,153,3.5,2,seafood,10466,True,Bronx,6,0
13904,Legendary Bar & Grill,20,4.5,2,bars,10465,True,Bronx,14,0
13908,Richie Rich Carribean,89,3.0,2,caribbean,10469,True,Bronx,65,0
13910,Sarku Japan,33,4.0,1,japanese,10465,True,Bronx,14,0
13911,Bowlerland,50,3.0,2,bowling,10475,True,Bronx,65,0
13912,Xin Hi,33,3.5,2,chinese,10475,True,Bronx,65,0
13921,Sabor Latino Seafood Restaurant,37,4.0,2,seafood,10462,True,Bronx,58,0
13922,Akiyama Japanese Restaurant,83,3.5,2,japanese,11356,True,Queens,55,1
13924,Pizza Italia,38,4.5,1,pizza,10473,True,Bronx,58,0
13926,Frank & Joe's Deli,12,4.5,1,sandwiches,10465,True,Bronx,14,0
13927,Lee Xing Chinese Restaurant,16,4.0,1,restaurants,10461,True,Bronx,34,0
13928,China Mia,40,4.0,1,chinese,10467,True,Bronx,38,0
13933,Curry Spot,98,3.5,2,indpak,10470,True,Bronx,6,0
13934,Agra Grill,76,4.0,2,indpak,10467,True,Bronx,38,0
13935,Mario's Pizzeria,20,4.0,1,pizza,10466,True,Bronx,6,0
13936,Lin's Asian Cuisine,66,3.5,2,chinese,10462,True,Bronx,58,0
13942,Monte Grab & Go Market,29,4.0,1,sandwiches,10461,True,Bronx,34,0
13948,Estrellita Poblana II,119,3.5,2,mexican,10467,True,Bronx,38,0
13949,M & R Deli and Hero Shop,27,4.0,1,delis,10461,True,Bronx,34,0
13950,Whitepoint Pizza Restaurant,115,3.5,1,pizza,11356,True,Queens,55,1
13953,Caribe Restaurant,70,3.0,2,spanish,10461,True,Bronx,34,0
13960,Liberty Donuts & Coffee Shop,41,4.0,2,donuts,10461,True,Bronx,34,0
13961,Ralph's Famous Italian Ices,27,4.5,1,desserts,11357,True,Queens,55,1
13962,Li's Kitchen,33,4.0,2,chinese,10469,True,Bronx,65,0
13966,Mr Q's Chinese Restaurant,74,3.0,2,chinese,10461,True,Bronx,34,0
13968,The Clinton Restaurant,110,3.5,2,italian,11357,True,Queens,55,1
13969,Lettuce Eat,45,3.5,1,tradamerican,10461,True,Bronx,34,0
13973,Patsy's Pizzeria,94,3.0,2,italian,10462,True,Bronx,58,0
13981,National Diner,36,3.5,1,tradamerican,10461,True,Bronx,34,0
13984,Taqueria Lupita,24,4.0,1,mexican,10465,True,Bronx,14,0
13985,Code Red Restaurant & Lounge,33,3.5,2,caribbean,10469,True,Bronx,65,0
13987,Pelham Bake Shop,43,3.0,2,bakeries,10461,True,Bronx,34,0
13988,Golden Eagle Restaurant,57,3.5,2,diners,10462,True,Bronx,58,0
13992,Ljubo Pizzeria,33,3.5,1,pizza,10461,True,Bronx,34,0
13994,Chuck E. Cheese,28,3.5,2,pizza,10469,True,Bronx,65,0
13995,15 Flavors,21,3.5,1,icecream,10461,True,Bronx,34,0
14005,VIVO! Mediterranean Grill & Catering,61,4.0,3,mediterranean,11360,True,Queens,13,0
14006,Istanbul Cafe,42,4.0,2,hookah_bars,10462,True,Bronx,58,0
14008,Skyview Diner,40,3.5,2,tradamerican,10462,True,Bronx,58,0
14009,King Hing Restaurant,10,4.0,1,chinese,10461,True,Bronx,34,0
14010,15 Flavors NYC,17,4.0,2,icecream,10465,True,Bronx,14,0
14013,Liola Ristorante,66,4.0,4,italian,11357,True,Queens,55,1
14014,El Bohio Tropical Square Restaurant,41,3.5,2,dominican,10461,True,Bronx,34,0
14016,Nora Pizza,22,3.5,1,pizza,10469,True,Bronx,65,0
14017,Prego's Pizza,23,4.0,1,pizza,10469,True,Bronx,65,0
14019,GiGi's Pizza and Pasta,20,3.5,2,pizza,10461,True,Bronx,34,0
14020,Five Guys,42,3.5,2,burgers,10465,True,Bronx,14,0
14023,IL Nocello Ristorante,48,4.0,2,italian,11357,True,Queens,55,1
14024,Katonah Pizza & Pasta,59,4.0,1,pizza,10470,True,Bronx,6,0
14025,Sea Breeze Deli,6,4.5,1,delis,10464,True,Bronx,69,0
14027,Joe's Pizza,25,4.5,1,pizza,10460,True,Bronx,58,0
14030,Melanie's Roti & Grill Restaurant,49,3.5,2,bars,10462,True,Bronx,58,0
14031,P J Brady Tavern,33,3.5,2,tradamerican,10465,True,Bronx,14,0
14037,Fresh Tortillas,49,3.5,2,japanese,10461,True,Bronx,34,0
14042,Boston Market,29,3.5,2,comfortfood,10465,True,Bronx,14,0
14043,Gold Star Jerk & Seafood Center,61,3.5,2,caribbean,10467,True,Bronx,38,0
14045,Scaglione Joseph Bakery,15,4.5,1,bakeries,10461,True,Bronx,34,0
14052,Cafe Italia,7,4.5,2,coffee,10461,True,Bronx,34,0
14059,Chandni Chowk Restaurant,20,4.0,2,indpak,10469,True,Bronx,65,0
14060,Green Dragon Restaurant,56,3.0,2,chinese,10465,True,Bronx,14,0
14062,George's Restaurant,52,2.5,2,diners,10461,True,Bronx,34,0
14064,Lydig Coffee House,43,4.0,1,coffee,10462,True,Bronx,58,0
14066,Cea-Lo Cafe,69,3.5,2,soulfood,10472,True,Bronx,58,0
14067,Applebee's Grill + Bar,183,1.5,2,tradamerican,10475,True,Bronx,65,0
14070,Pizza Chef,90,3.5,1,pizza,11357,True,Queens,55,1
14071,Dragon City,38,2.5,1,chinese,10475,True,Bronx,65,0
14079,Rosario's Dominican Cigars,21,4.5,2,tobaccoshops,10467,True,Bronx,38,0
14080,Oasis Mediterranean Restaurant,35,4.0,2,mideastern,10462,True,Bronx,58,0
14086,Section 5 Pizza,31,3.0,2,pizza,10475,True,Bronx,65,0
14087,El Pabellon De Oro,44,4.0,2,latin,10472,True,Bronx,58,0
14088,Bella Napoli Pizzeria,41,4.0,2,pizza,10470,True,Bronx,6,0
14090,Anthony's Pizza,24,4.5,1,pizza,10462,True,Bronx,58,0
14092,Dyre Ave Diner,20,3.5,1,tradamerican,10466,True,Bronx,6,0
14093,Coconut Palm Bar & Grill,38,3.5,2,caribbean,10461,True,Bronx,34,0
14094,Pearl of China,20,3.5,1,chinese,10461,True,Bronx,34,0
14095,Applebee's Grill + Bar,106,2.5,2,tradamerican,10465,True,Bronx,14,0
14096,City Island Delicatessan,3,5.0,1,delis,10464,True,Bronx,69,0
14098,Whitestone Diner,74,3.5,2,diners,11357,True,Queens,55,1
14099,Jimmy Ryan's,36,3.0,2,pubs,10461,True,Bronx,34,0
14105,Texas Chicken & Burgers,22,4.0,1,chicken_wings,10462,True,Bronx,58,0
14107,Frank's Pizza,34,3.5,1,pizza,10465,True,Bronx,14,0
14109,Lotus Lounge,30,4.0,2,hookah_bars,10462,True,Bronx,58,0
14110,Famous Gold Tim's Deli & Grill,80,3.5,1,grocery,11356,True,Queens,55,1
14111,Starbucks,30,3.5,2,coffee,10461,True,Bronx,34,0
14112,Vista Hermosa Restaurant,48,3.5,2,mexican,10472,True,Bronx,58,0
14114,Cozy Diner,33,4.0,2,diners,11357,True,Queens,55,1
14117,Wah Yoan Chinese Kitchen,9,4.5,1,chinese,10465,True,Bronx,14,0
14118,Jerk House,49,3.5,2,caribbean,10466,True,Bronx,6,0
14119,Capri IV Deli Inc,10,4.0,1,delis,10475,True,Bronx,65,0
14122,Applebee's Grill + Bar,93,2.0,2,sportsbars,10461,True,Bronx,34,0
14125,Country Thyme Cuisine,17,3.5,2,caribbean,10469,True,Bronx,65,0
14127,Premium Sweets & Restaurant,22,4.0,2,bangladeshi,10462,True,Bronx,58,0
14128,Keane's Bar and Restaurant,11,4.5,1,irish_pubs,10470,True,Bronx,6,0
14132,Cinnabon,15,3.5,1,desserts,10475,True,Bronx,65,0
14135,Venice Pizzeria & Restaurant,46,3.5,2,pizza,10462,True,Bronx,58,0
14136,Emilio's Pizza,22,3.5,1,pizza,10465,True,Bronx,14,0
14138,Rainbow Diner,56,3.5,2,diners,10462,True,Bronx,58,0
14140,Don Emilio Diner,22,3.5,2,dominican,10462,True,Bronx,58,0
14146,Cafe Colonial Restaurant,133,2.5,2,spanish,10462,True,Bronx,58,0
14147,Ellie's Diner,110,3.0,2,diners,10462,True,Bronx,58,0
14152,Rich Restaurant,17,3.5,2,chinese,10469,True,Bronx,65,0
14153,Khalil Biryani House,26,4.0,1,halal,10462,True,Bronx,58,0
14154,White Castle,26,4.0,1,hotdogs,10472,True,Bronx,58,0
14155,Villa Maria Pizzeria,18,3.5,1,pizza,10469,True,Bronx,65,0
14156,Carifesta Restaurant,22,4.0,1,halal,10466,True,Bronx,6,0
14159,Rincon Latino Restaurant,28,4.0,1,spanish,10466,True,Bronx,6,0
14160,The Grill House,22,4.0,1,mideastern,10462,True,Bronx,58,0
14163,CJ's Pub,13,4.5,1,pubs,11356,True,Queens,55,1
14164,Anthony & Sal's Pizza Express,26,3.5,2,italian,10461,True,Bronx,34,0
14176,Fratilli's Pizza,34,4.0,1,pizza,10474,True,Bronx,74,0
14177,Caridad Restaurant,60,2.5,2,latin,10461,True,Bronx,34,0
14178,The South Of France,16,4.5,2,latin,10472,True,Bronx,58,0
14180,7 Stars Diner,42,3.5,2,diners,11356,True,Queens,55,1
14186,Bronx Baking Co,2,5.0,2,bakeries,10464,True,Bronx,69,0
14187,Joe's Place,70,3.0,2,desserts,10472,True,Bronx,58,0
14188,Rays Cafe & Restaurant,11,3.5,1,cafes,10464,True,Bronx,69,0
14193,Lollipop Diner,44,3.5,1,icecream,11357,True,Queens,55,1
14195,Latin Kitchen,52,2.5,2,latin,10465,True,Bronx,14,0
14196,Evo Cocktail Lounge & Restaurant,70,3.0,2,cocktailbars,10462,True,Bronx,58,0
14200,King's Chef Chinese Restaurant,46,3.5,2,chinese,11357,True,Queens,55,1
14201,Thai Cuisine,52,3.0,2,thai,10462,True,Bronx,58,0
14202,White Castle,33,3.0,1,hotdogs,10461,True,Bronx,34,0
14206,Champion Bakery,22,4.0,1,bakeries,10466,True,Bronx,6,0
14209,Linda's Pizza,15,4.5,1,pizza,10470,True,Bronx,6,0
14211,Juice Rite,23,3.0,1,salad,10461,True,Bronx,34,0
14214,Hong Kong Restaurant,13,4.0,1,chinese,10461,True,Bronx,34,0
14217,Bangla Garden Restaurant,8,5.0,1,bangladeshi,10472,True,Bronx,58,0
14221,Rocatone Seafood Restaurant,35,3.5,1,seafood,10467,True,Bronx,38,0
14223,Pancho's,27,3.5,1,mexican,10472,True,Bronx,58,0
14224,Jenny's Roti Shop,37,3.0,1,indpak,10462,True,Bronx,58,0
14229,Dunkin',14,4.0,1,donuts,10462,True,Bronx,58,0
14234,Morris Park Pizzeria,21,4.0,1,pizza,10462,True,Bronx,58,0
14239,Mingles,25,3.0,2,danceclubs,10475,True,Bronx,65,0
14240,William's Cafe,19,3.5,1,juicebars,10461,True,Bronx,34,0
14245,Maravilla's Bar & Grill,15,4.0,2,bars,10473,True,Bronx,58,0
14249,Paul's Caribbean Bakery,7,5.0,1,bakeries,10466,True,Bronx,6,0
14256,White Castle,14,4.0,1,hotdogs,10467,True,Bronx,38,0
14260,Starbucks,29,3.0,2,coffee,10465,True,Bronx,14,0
14263,Chicken Now,16,3.0,2,burgers,10475,True,Bronx,65,0
14265,Vesuvio Pizza,10,4.5,1,pizza,10467,True,Bronx,38,0
14267,China Palace,16,3.0,1,chinese,10461,True,Bronx,34,0
14275,Dunkin',12,3.5,1,coffee,10461,True,Bronx,34,0
14280,Carvel,11,4.0,1,icecream,10461,True,Bronx,34,0
14281,Musas Chinese Resturaunt,16,4.0,1,chinese,10462,True,Bronx,58,0
14283,HealthyHolic Fitness Cafe,7,4.5,2,juicebars,10462,True,Bronx,58,0
14284,El Molcajete,23,3.5,2,mexican,10472,True,Bronx,58,0
14285,Mr-Pizza,15,4.0,1,pizza,10462,True,Bronx,58,0
14286,Shore Haven Diner,33,3.5,2,diners,10473,True,Bronx,58,0
14290,Fouta African American Restaurant,24,4.0,2,senegalese,10472,True,Bronx,58,0
14292,Keilly Chinese Restaurant,44,3.0,2,chinese,11356,True,Queens,55,1
14294,Paddy's On the Bay,48,3.0,2,pubs,10465,True,Bronx,14,0
14295,Lucky Star Chinese Restaurant,36,3.5,1,chinese,10472,True,Bronx,58,0
14298,East Dynasty,12,3.5,2,chinese,10461,True,Bronx,34,0
14300,Primavera Pizzaria,7,4.5,1,pizza,10462,True,Bronx,58,0
14303,7-Eleven,7,3.5,1,convenience,10461,True,Bronx,34,0
14307,Crown Fried Chicken,7,5.0,2,hotdogs,10473,True,Bronx,58,0
14308,Jerry's Pizzeria,32,3.5,1,pizza,10462,True,Bronx,58,0
14310,Frank's Soup Bowl,26,3.0,1,newamerican,10469,True,Bronx,65,0
14314,Willie's Steak House,44,3.0,2,steak,10472,True,Bronx,58,0
14320,Mr Pollo,55,3.0,2,spanish,11357,True,Queens,55,1
14321,Golden Eagle Diner,15,3.5,1,diners,10461,True,Bronx,34,0
14322,NY Bronx Brick Oven Pizza,11,3.5,1,pizza,10461,True,Bronx,34,0
14328,The Good Dine,26,3.5,1,caribbean,10466,True,Bronx,6,0
14329,Al Aqsa Restaurant,29,3.5,1,indpak,10462,True,Bronx,58,0
14330,Golden Krust Caribbean Restaurant,15,2.5,2,caribbean,10475,True,Bronx,65,0
14331,Bagel Cafe,15,2.5,1,breakfast_brunch,10475,True,Bronx,65,0
14332,Starbucks,25,2.5,2,coffee,10475,True,Bronx,65,0
14335,Parkchester Fish & Chips Restaurant,22,3.5,1,fishnchips,10462,True,Bronx,58,0
14336,New General Tso's Restaurant,16,4.0,1,chinese,10472,True,Bronx,58,0
14338,Salerno Pastry Cafe,32,3.5,2,bakeries,11357,True,Queens,55,1
14339,Boe Lee Chinese,20,3.5,1,chinese,10462,True,Bronx,58,0
14340,New Dragon Star Chinese Kitchen,12,4.0,1,chinese,10466,True,Bronx,6,0
14342,Casa Doro Deli,10,3.5,1,grocery,10469,True,Bronx,65,0
14348,Arth Aljanatain,15,4.0,2,mideastern,10462,True,Bronx,58,0
14349,Due Ponti,70,2.5,2,italian,11357,True,Queens,55,1
14350,Tulcimex Restaurant,19,3.5,1,delis,10467,True,Bronx,38,0
14351,Pete's Donut Shop & Restaurant,8,4.0,1,restaurants,10465,True,Bronx,14,0
14354,IHOP,75,2.0,2,breakfast_brunch,10467,True,Bronx,38,0
14362,El Salvadoreño,16,4.0,1,spanish,10460,True,Bronx,58,0
14366,T&G Finest Deli & Grocery,5,4.5,1,delis,10465,True,Bronx,14,0
14367,Cooler Runnings Restaurant,19,3.5,1,caribbean,10466,True,Bronx,6,0
14368,Loong Xin Asian cuisine,18,3.5,1,japanese,10466,True,Bronx,6,0
14369,No 1 Restaurant,11,3.5,1,chinese,10469,True,Bronx,65,0
14371,Erin's Isle,32,3.0,2,italian,11357,True,Queens,55,1
14373,E & L Bakery,25,3.5,1,bakeries,10466,True,Bronx,6,0
14375,El Torito,23,3.5,1,mexican,10462,True,Bronx,58,0
14377,McDonald's,22,2.5,1,hotdogs,10475,True,Bronx,65,0
14379,Star Gourmet Deli,4,4.5,1,delis,10461,True,Bronx,34,0
14382,Lasalle Bakery,19,3.0,2,bakeries,10461,True,Bronx,34,0
14383,Pupuseria Salvadoreña,10,4.0,2,salvadoran,10472,True,Bronx,58,0
14384,City Island Frozen Yougurt,4,4.0,1,icecream,10464,True,Bronx,69,0
14388,Alfie's Place,6,4.0,2,divebars,10465,True,Bronx,14,0
14396,New Ranch Restaurant,15,3.5,1,diners,10472,True,Bronx,58,0
14399,Cafe Madeline,514,4.0,2,breakfast_brunch,11226,True,Brooklyn,61,1
14400,Hunger Pang,309,4.5,2,asianfusion,11218,True,Brooklyn,47,1
14401,Wheated,326,4.5,2,pizza,11218,True,Brooklyn,47,1
14402,Cafe Tibet,323,4.0,2,cafes,11226,True,Brooklyn,61,1
14403,Werkstatt,231,4.5,2,austrian,11218,True,Brooklyn,47,1
14404,Island Express,132,4.5,1,caribbean,11226,True,Brooklyn,61,1
14405,Thai Farm Kitchen,190,4.5,2,thai,11218,True,Brooklyn,47,1
14406,Am Thai Bistro,513,3.5,2,thai,11218,True,Brooklyn,47,1
14407,Smorgasburg - Prospect Park,288,4.5,2,streetvendors,11225,True,Brooklyn,61,1
14408,Sip Unwine,143,4.0,2,wine_bars,11226,True,Brooklyn,61,1
14409,Suzy's Roti Parlour,144,4.5,2,trinidadian,11218,True,Brooklyn,47,1
14410,Der Pioneer,131,4.5,2,coffee,11218,True,Brooklyn,47,1
14411,Ashoka Grill,191,4.0,2,indpak,11210,True,Brooklyn,19,1
14412,Cake Ambiance,141,4.0,2,desserts,11226,True,Brooklyn,61,1
14413,Krupa Grocery,295,4.5,2,bars,11215,True,Brooklyn,11,1
14414,Los Tres Chiflados,91,4.0,2,mexican,11226,True,Brooklyn,61,1
14415,Koko Ramen,141,4.0,2,ramen,11226,True,Brooklyn,61,1
14416,Mallenche Mexican Grill,91,4.0,1,mexican,11226,True,Brooklyn,61,1
14417,Le Paddock,291,4.0,2,french,11218,True,Brooklyn,47,1
14418,Batata,190,4.0,2,mideastern,11218,True,Brooklyn,47,1
14419,Exquisite Delight,117,4.0,1,caribbean,11226,True,Brooklyn,61,1
14420,Ital Fusion,66,4.5,2,juicebars,11210,True,Brooklyn,19,1
14421,Manchego Koko,136,4.0,2,spanish,11226,True,Brooklyn,61,1
14422,Hinterlands Bar,72,4.5,2,bars,11218,True,Brooklyn,47,1
14423,The Double Windsor,413,4.0,2,pubs,11215,True,Brooklyn,11,1
14424,CiCi's Cakery,52,5.0,2,cupcakes,11218,True,Brooklyn,47,1
14425,Hamilton's,289,3.5,2,bars,11218,True,Brooklyn,47,1
14426,East Wind Snack Shop,190,4.5,2,dimsum,11215,True,Brooklyn,11,1
14427,Caribbean Social,315,3.0,2,caribbean,11226,True,Brooklyn,61,1
14428,Le P'tit Paris Bistro,356,4.0,2,french,11215,True,Brooklyn,11,1
14429,Lark Cafe,157,3.5,1,cafes,11218,True,Brooklyn,47,1
14430,Lords Bakery,176,4.0,2,desserts,11210,True,Brooklyn,19,1
14431,La Loba Cantina,104,4.0,2,cocktailbars,11218,True,Brooklyn,47,1
14432,Bake & Things,105,4.0,1,caribbean,11203,True,Brooklyn,36,0
14433,Tacos El Dorado,45,4.0,1,mexican,11226,True,Brooklyn,61,1
14434,Taste the Tropics USA,40,4.5,1,icecream,11226,True,Brooklyn,61,1
14435,Ladybird Bakery,325,4.0,2,bakeries,11215,True,Brooklyn,11,1
14436,Sawasde Thai Cooking,139,4.0,2,thai,11218,True,Brooklyn,47,1
14437,Sake Sushi,175,3.5,2,japanese,11218,True,Brooklyn,47,1
14438,212 Burgers,100,4.5,2,burgers,11215,True,Brooklyn,11,1
14439,Gyro Cafe,74,4.0,1,mideastern,11218,True,Brooklyn,47,1
14440,DUB Pies,207,4.0,1,bakeries,11215,True,Brooklyn,11,1
14441,La Cabana Rodriguez - Rodriguez Fried Chicken,73,3.5,2,latin,11226,True,Brooklyn,61,1
14442,San Remo Pizzeria & Restaurant,185,3.0,1,pizza,11226,True,Brooklyn,61,1
14443,Bake and Things,114,4.0,1,caribbean,11210,True,Brooklyn,19,1
14444,Island Burger,162,3.5,1,newamerican,11210,True,Brooklyn,19,1
14445,Don Patron Bar & Grill,47,4.0,2,mexican,11218,True,Brooklyn,47,1
14447,Terrace Bagels,350,3.5,1,bagels,11215,True,Brooklyn,11,1
14448,Mother's Seafood & More,124,4.0,2,seafood,11203,True,Brooklyn,36,0
14449,To Be Thai,184,3.5,2,thai,11218,True,Brooklyn,47,1
14450,Mandeville Bistro,27,4.5,2,caribbean,11226,True,Brooklyn,61,1
14451,Forever Ink Bar & Tattoo Shop,46,3.5,2,tattoo,11226,True,Brooklyn,61,1
14452,Della,115,4.0,2,mediterranean,11218,True,Brooklyn,47,1
14453,Mashallah Sweets & Restaurant,93,3.5,1,pakistani,11218,True,Brooklyn,47,1
14454,Fishermans Cove,152,3.5,1,caribbean,11210,True,Brooklyn,19,1
14455,The Adirondack,79,4.0,2,bars,11218,True,Brooklyn,47,1
14456,Four Seasons Bakery & Juice Bar,25,4.5,2,vegan,11226,True,Brooklyn,61,1
14457,Sip N Chat Cocktail Lounge,103,3.5,2,caribbean,11226,True,Brooklyn,61,1
14458,Izzy's Brooklyn Smokehouse,142,4.0,3,bbq,11213,True,Brooklyn,39,1
14459,Piccoli Togo Windsor Terrace,80,4.0,2,italian,11218,True,Brooklyn,47,1
14460,Vivid Caribbean American Bistro,210,3.5,2,caribbean,11203,True,Brooklyn,36,0
14461,La Baguette Shop,24,4.5,1,bakeries,11226,True,Brooklyn,61,1
14462,Windsor Coffee,45,4.5,3,coffee,11218,True,Brooklyn,47,1
14463,Picky Eaters Restaurant,44,4.0,2,trinidadian,11210,True,Brooklyn,19,1
14465,Bedawi Cafe,161,4.0,1,mideastern,11215,True,Brooklyn,11,1
14466,Parade Cafe,55,4.0,2,coffee,11218,True,Brooklyn,47,1
14467,Catskill Bagels,206,3.0,1,coffee,11226,True,Brooklyn,61,1
14468,Nostrand Donut Shop,36,4.0,1,bakeries,11226,True,Brooklyn,61,1
14469,Anarkali Indian Cuisine,110,3.5,2,indpak,11218,True,Brooklyn,47,1
14470,Asia Harbor,89,4.0,2,chinese,11218,True,Brooklyn,47,1
14471,Flora,63,4.5,2,italian,11215,True,Brooklyn,11,1
14472,Kumo Sushi,145,3.0,2,sushi,11226,True,Brooklyn,61,1
14473,Immaculee Bakery,27,4.0,1,bakeries,11226,True,Brooklyn,61,1
14474,Greek Xpress,98,4.0,1,mediterranean,11215,True,Brooklyn,11,1
14475,Steeplechase Coffee Shop,166,3.5,2,coffee,11218,True,Brooklyn,47,1
14477,Elora's Mexican and Spanish Food,215,3.5,2,spanish,11215,True,Brooklyn,11,1
14479,Red Mist Hookah Lounge & Cafe,68,3.5,2,hookah_bars,11218,True,Brooklyn,47,1
14480,El Ranchito Poblano,106,3.0,1,mexican,11210,True,Brooklyn,19,1
14481,Footprints Cafe,263,2.5,2,caribbean,11210,True,Brooklyn,19,1
14482,Yaya's Pizzeria,14,4.5,1,pizza,11226,True,Brooklyn,61,1
14484,Provini,195,3.5,2,italian,11215,True,Brooklyn,11,1
14485,Zatar,68,4.5,2,sandwiches,11215,True,Brooklyn,11,1
14486,Hot Bagels,79,3.5,1,bagels,11218,True,Brooklyn,47,1
14487,Bona Pizza,38,3.5,1,pizza,11226,True,Brooklyn,61,1
14488,Brooklyn Pizza II,40,3.5,1,pizza,11226,True,Brooklyn,61,1
14489,Angelicas Coffee Shop,57,4.0,2,breakfast_brunch,11218,True,Brooklyn,47,1
14490,Baili Restaurant,31,4.0,1,chinese,11226,True,Brooklyn,61,1
14491,Dallas BBQ,222,2.5,2,bbq,11210,True,Brooklyn,19,1
14492,Jupioca,45,4.0,1,bubbletea,11210,True,Brooklyn,19,1
14493,Snatch & Go Internet Cafe & Juice Bar,19,4.5,2,caribbean,11203,True,Brooklyn,36,0
14494,The Juicy Box,57,4.0,2,bars,11210,True,Brooklyn,19,1
14495,Jen's Roti Shop,39,3.5,1,trinidadian,11226,True,Brooklyn,61,1
14496,Sushi Yu,125,3.5,2,sushi,11215,True,Brooklyn,11,1
14498,Nio's Trinidad Roti Shop,40,3.5,1,bakeries,11226,True,Brooklyn,61,1
14499,Rowe's Restaurant,62,3.5,1,caribbean,11203,True,Brooklyn,36,0
14500,Regina Bakery,55,4.0,2,bakeries,11215,True,Brooklyn,11,1
14501,Island Burger,167,3.5,2,burgers,11203,True,Brooklyn,36,0
14502,Di Di Restaurant,38,4.0,1,chinese,11210,True,Brooklyn,19,1
14503,Madina Restaurant & Sweets,73,3.0,1,indpak,11218,True,Brooklyn,47,1
14504,Mc Beans,47,3.5,1,caribbean,11210,True,Brooklyn,19,1
14505,Windsor Cafe,154,3.5,2,breakfast_brunch,11215,True,Brooklyn,11,1
14506,Family Garden,26,4.0,1,chinese,11230,True,Brooklyn,19,1
14507,Rhythm & Booze,73,4.0,2,sportsbars,11215,True,Brooklyn,11,1
14508,Trini Breakfast Shed II,31,3.5,2,trinidadian,11226,True,Brooklyn,61,1
14509,Shenanigans Pub,48,3.5,1,karaoke,11218,True,Brooklyn,47,1
14510,Tacos el Chicken,30,4.0,2,foodtrucks,11218,True,Brooklyn,47,1
14511,Nitehawk Cinema - Prospect Park,162,3.5,2,movietheaters,11215,True,Brooklyn,11,1
14512,Angelo's Pizza,50,3.0,1,pizza,11226,True,Brooklyn,61,1
14513,Uncle Louie G,32,4.0,1,icecream,11218,True,Brooklyn,47,1
14514,Farrell's,74,3.5,1,bars,11215,True,Brooklyn,11,1
14516,Gino's Pizza,49,3.5,1,pizza,11226,True,Brooklyn,61,1
14517,Banana Boat Restaurant,14,4.0,2,caribbean,11226,True,Brooklyn,61,1
14518,John's Deli,28,4.0,2,convenience,11218,True,Brooklyn,47,1
14519,Korner Pizza,106,3.0,1,pizza,11218,True,Brooklyn,47,1
14520,Napoli Pizza,44,4.0,1,pizza,11210,True,Brooklyn,19,1
14521,Westwood Bar,18,4.5,2,cocktailbars,11230,True,Brooklyn,19,1
14523,Little Tonino's Pizzeria Cafe,69,3.5,1,pizza,11218,True,Brooklyn,47,1
14524,IHOP,94,2.5,2,tradamerican,11226,True,Brooklyn,61,1
14525,Terrace Coffee Shop,128,3.0,1,diners,11218,True,Brooklyn,47,1
14526,Brunswick Cafe,113,3.0,2,cafes,11215,True,Brooklyn,11,1
14527,Fisherman's Cove,47,3.0,1,tradamerican,11226,True,Brooklyn,61,1
14530,Halsey Bar And Grill,40,4.0,2,cocktailbars,11234,True,Brooklyn,63,0
14531,Bites BK,9,5.0,2,catering,11218,True,Brooklyn,47,1
14532,Flatbush Latin Grill,46,3.0,1,mexican,11226,True,Brooklyn,61,1
14534,620 On Caton Pizzeria,61,3.5,1,pizza,11218,True,Brooklyn,47,1
14536,Soho Cafe & Grill,174,2.5,1,delis,11218,True,Brooklyn,47,1
